time	V(vout)
1.218499999999528e-002	1.205291e+000
1.220499999999528e-002	1.202825e+000
1.222499999999527e-002	1.201233e+000
1.224499999999526e-002	1.200540e+000
1.226499999999525e-002	1.200757e+000
1.228499999999524e-002	1.201880e+000
1.230499999999524e-002	1.203893e+000
1.232499999999523e-002	1.206763e+000
1.234499999999522e-002	1.210445e+000
1.236499999999521e-002	1.214882e+000
1.239499999999520e-002	1.222795e+000
1.242499999999519e-002	1.231965e+000
1.245499999999518e-002	1.242069e+000
1.246642857142375e-002	1.246143e+000
1.247785714285231e-002	1.250226e+000
1.248928571428088e-002	1.254320e+000
1.250071428570945e-002	1.258424e+000
1.251214285713801e-002	1.262537e+000
1.252357142856658e-002	1.266661e+000
1.253499999999515e-002	1.270794e+000
1.256499999999514e-002	1.281145e+000
1.259499999999512e-002	1.290686e+000
1.262499999999511e-002	1.299080e+000
1.264499999999511e-002	1.303889e+000
1.266499999999510e-002	1.307979e+000
1.268499999999509e-002	1.311285e+000
1.270499999999508e-002	1.313754e+000
1.272499999999507e-002	1.315348e+000
1.274499999999507e-002	1.316042e+000
1.276499999999506e-002	1.315824e+000
1.278499999999505e-002	1.314699e+000
1.280499999999504e-002	1.312683e+000
1.282499999999504e-002	1.309809e+000
1.284499999999503e-002	1.306122e+000
1.286499999999502e-002	1.301680e+000
1.289499999999501e-002	1.293759e+000
1.292499999999500e-002	1.284581e+000
1.295499999999498e-002	1.274473e+000
1.296642857142355e-002	1.270398e+000
1.297785714285212e-002	1.266313e+000
1.298928571428069e-002	1.262219e+000
1.300071428570925e-002	1.258115e+000
1.301214285713782e-002	1.254002e+000
1.302357142856639e-002	1.249880e+000
1.303499999999495e-002	1.245748e+000
1.306499999999494e-002	1.235402e+000
1.309499999999493e-002	1.225867e+000
1.312499999999492e-002	1.217481e+000
1.314499999999491e-002	1.212678e+000
1.316499999999490e-002	1.208593e+000
1.318499999999490e-002	1.205291e+000
1.320499999999489e-002	1.202825e+000
1.322499999999488e-002	1.201233e+000
1.324499999999487e-002	1.200540e+000
1.326499999999486e-002	1.200757e+000
1.328499999999486e-002	1.201880e+000
1.330499999999485e-002	1.203893e+000
1.332499999999484e-002	1.206763e+000
1.334499999999483e-002	1.210445e+000
1.336499999999483e-002	1.214882e+000
1.339499999999481e-002	1.222795e+000
1.342499999999480e-002	1.231965e+000
1.345499999999479e-002	1.242069e+000
1.346642857142336e-002	1.246143e+000
1.347785714285192e-002	1.250226e+000
1.348928571428049e-002	1.254320e+000
1.350071428570906e-002	1.258424e+000
1.351214285713763e-002	1.262537e+000
1.352357142856619e-002	1.266661e+000
1.353499999999476e-002	1.270794e+000
1.356499999999475e-002	1.281145e+000
1.359499999999474e-002	1.290687e+000
1.362499999999473e-002	1.299080e+000
1.364499999999472e-002	1.303889e+000
1.366499999999471e-002	1.307979e+000
1.368499999999470e-002	1.311285e+000
1.370499999999469e-002	1.313754e+000
1.372499999999469e-002	1.315348e+000
1.374499999999468e-002	1.316042e+000
1.376499999999467e-002	1.315824e+000
1.378499999999466e-002	1.314699e+000
1.380499999999466e-002	1.312683e+000
1.382499999999465e-002	1.309809e+000
1.384499999999464e-002	1.306122e+000
1.386499999999463e-002	1.301680e+000
1.389499999999462e-002	1.293759e+000
1.392499999999461e-002	1.284581e+000
1.395499999999460e-002	1.274473e+000
1.396642857142316e-002	1.270398e+000
1.397785714285173e-002	1.266313e+000
1.398928571428030e-002	1.262219e+000
1.400071428570887e-002	1.258116e+000
1.401214285713743e-002	1.254002e+000
1.402357142856600e-002	1.249880e+000
1.403499999999457e-002	1.245748e+000
1.406499999999455e-002	1.235402e+000
1.409499999999454e-002	1.225867e+000
1.412499999999453e-002	1.217481e+000
1.414499999999452e-002	1.212678e+000
1.416499999999452e-002	1.208593e+000
1.418499999999451e-002	1.205291e+000
1.420499999999450e-002	1.202825e+000
1.422499999999449e-002	1.201233e+000
1.424499999999448e-002	1.200540e+000
1.426499999999448e-002	1.200757e+000
1.428499999999447e-002	1.201881e+000
1.430499999999446e-002	1.203893e+000
1.432499999999445e-002	1.206763e+000
1.434499999999445e-002	1.210445e+000
1.436499999999444e-002	1.214882e+000
1.439499999999443e-002	1.222795e+000
1.442499999999442e-002	1.231965e+000
1.445499999999440e-002	1.242069e+000
1.446642857142297e-002	1.246143e+000
1.447785714285154e-002	1.250227e+000
1.448928571428010e-002	1.254320e+000
1.450071428570867e-002	1.258424e+000
1.451214285713724e-002	1.262537e+000
1.452357142856581e-002	1.266661e+000
1.453499999999437e-002	1.270794e+000
1.456499999999436e-002	1.281145e+000
1.459499999999435e-002	1.290687e+000
